"Plot Title: 21291007_cowichan"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21291007, SEN S/N: 21291007)","Stopped (LGR S/N: 21291007, SEN S/N: 21291007)","End Of File (LGR S/N: 21291007, SEN S/N: 21291007)"
111,04/16/22 06:20:00  AM,8.81,,
112,04/16/22 06:30:00  AM,8.81,,
113,04/16/22 06:40:00  AM,8.86,,
114,04/16/22 06:50:00  AM,8.97,,
115,04/16/22 07:00:00  AM,8.94,,
116,04/16/22 07:10:00  AM,8.91,,
117,04/16/22 07:20:00  AM,8.91,,
118,04/16/22 07:30:00  AM,8.97,,
119,04/16/22 07:40:00  AM,9.00,,
120,04/16/22 07:50:00  AM,9.00,,
121,04/16/22 08:00:00  AM,8.98,,
122,04/16/22 08:10:00  AM,9.00,,
123,04/16/22 08:20:00  AM,8.96,,
124,04/16/22 08:30:00  AM,8.94,,
125,04/16/22 08:40:00  AM,8.96,,
126,04/16/22 08:50:00  AM,8.98,,
127,04/16/22 09:00:00  AM,9.02,,
128,04/16/22 09:10:00  AM,9.04,,
129,04/16/22 09:20:00  AM,9.04,,
130,04/16/22 09:30:00  AM,9.04,,
131,04/16/22 09:40:00  AM,9.04,,
132,04/16/22 09:50:00  AM,9.06,,
133,04/16/22 10:00:00  AM,9.04,,
134,04/16/22 10:10:00  AM,9.02,,
135,04/16/22 10:20:00  AM,9.06,,
136,04/16/22 10:30:00  AM,9.07,,
137,04/16/22 10:40:00  AM,9.04,,
138,04/16/22 10:50:00  AM,9.04,,
139,04/16/22 11:00:00  AM,9.07,,
140,04/16/22 11:10:00  AM,9.07,,
141,04/16/22 11:20:00  AM,9.07,,
142,04/16/22 11:30:00  AM,9.07,,
143,04/16/22 11:40:00  AM,9.08,,
144,04/16/22 11:50:00  AM,9.10,,
145,04/16/22 12:00:00  PM,9.07,,
146,04/16/22 12:10:00  PM,9.07,,
147,04/16/22 12:20:00  PM,8.90,,
148,04/16/22 12:30:00  PM,8.64,,
149,04/16/22 12:40:00  PM,8.75,,
150,04/16/22 12:50:00  PM,9.18,,
151,04/16/22 01:00:00  PM,9.01,,
152,04/16/22 01:10:00  PM,8.83,,
153,04/16/22 01:20:00  PM,8.45,,
154,04/16/22 01:30:00  PM,8.34,,
155,04/16/22 01:40:00  PM,8.52,,
156,04/16/22 01:50:00  PM,9.03,,
157,04/16/22 02:00:00  PM,9.10,,
158,04/16/22 02:10:00  PM,9.14,,
159,04/16/22 02:20:00  PM,9.15,,
160,04/16/22 02:30:00  PM,9.21,,
161,04/16/22 02:40:00  PM,9.23,,
162,04/16/22 02:50:00  PM,9.20,,
163,04/16/22 03:00:00  PM,9.08,,
164,04/16/22 03:10:00  PM,9.01,,
165,04/16/22 03:20:00  PM,8.97,,
166,04/16/22 03:30:00  PM,9.06,,
167,04/16/22 03:40:00  PM,8.98,,
168,04/16/22 03:50:00  PM,8.98,,
169,04/16/22 04:00:00  PM,8.96,,
170,04/16/22 04:10:00  PM,8.94,,
171,04/16/22 04:20:00  PM,8.96,,
172,04/16/22 04:30:00  PM,8.97,,
173,04/16/22 04:40:00  PM,8.94,,
174,04/16/22 04:50:00  PM,9.00,,
175,04/16/22 05:00:00  PM,8.98,,
176,04/16/22 05:10:00  PM,8.97,,
177,04/16/22 05:20:00  PM,8.94,,
178,04/16/22 05:30:00  PM,8.93,,
179,04/16/22 05:40:00  PM,8.91,,
180,04/16/22 05:50:00  PM,8.90,,
181,04/16/22 06:00:00  PM,8.92,,
182,04/16/22 06:10:00  PM,8.96,,
183,04/16/22 06:20:00  PM,9.00,,
184,04/16/22 06:30:00  PM,8.97,,
185,04/16/22 06:40:00  PM,8.94,,
186,04/16/22 06:50:00  PM,8.94,,
187,04/16/22 07:00:00  PM,8.94,,
188,04/16/22 07:10:00  PM,9.05,,
189,04/16/22 07:20:00  PM,9.07,,
190,04/16/22 07:30:00  PM,9.07,,
191,04/16/22 07:40:00  PM,9.17,,
192,04/16/22 07:50:00  PM,9.20,,
193,04/16/22 08:00:00  PM,9.24,,
194,04/16/22 08:10:00  PM,9.29,,
195,04/16/22 08:20:00  PM,9.33,,
196,04/16/22 08:30:00  PM,9.36,,
197,04/16/22 08:40:00  PM,9.34,,
198,04/16/22 08:50:00  PM,9.27,,
199,04/16/22 09:00:00  PM,9.29,,
200,04/16/22 09:10:00  PM,9.29,,
201,04/16/22 09:20:00  PM,9.20,,
202,04/16/22 09:30:00  PM,9.06,,
203,04/16/22 09:40:00  PM,8.96,,
204,04/16/22 09:50:00  PM,8.91,,
205,04/16/22 10:00:00  PM,8.95,,
206,04/16/22 10:10:00  PM,8.82,,
207,04/16/22 10:20:00  PM,8.72,,
208,04/16/22 10:30:00  PM,8.75,,
209,04/16/22 10:40:00  PM,8.73,,
210,04/16/22 10:50:00  PM,8.73,,
211,04/16/22 11:00:00  PM,8.73,,
212,04/16/22 11:10:00  PM,8.70,,
213,04/16/22 11:20:00  PM,8.64,,
214,04/16/22 11:30:00  PM,8.59,,
215,04/16/22 11:40:00  PM,8.59,,
216,04/16/22 11:50:00  PM,8.66,,
217,04/17/22 12:00:00  AM,8.70,,
218,04/17/22 12:10:00  AM,8.63,,
219,04/17/22 12:20:00  AM,8.62,,
220,04/17/22 12:30:00  AM,8.66,,
221,04/17/22 12:40:00  AM,8.65,,
222,04/17/22 12:50:00  AM,8.59,,
223,04/17/22 01:00:00  AM,8.56,,
224,04/17/22 01:10:00  AM,8.56,,
225,04/17/22 01:20:00  AM,8.60,,
226,04/17/22 01:30:00  AM,8.60,,
227,04/17/22 01:40:00  AM,8.62,,
228,04/17/22 01:50:00  AM,8.63,,
229,04/17/22 02:00:00  AM,8.62,,
230,04/17/22 02:10:00  AM,8.65,,
231,04/17/22 02:20:00  AM,8.62,,
232,04/17/22 02:30:00  AM,8.58,,
233,04/17/22 02:40:00  AM,8.52,,
234,04/17/22 02:50:00  AM,8.51,,
235,04/17/22 03:00:00  AM,8.56,,
236,04/17/22 03:10:00  AM,8.55,,
237,04/17/22 03:20:00  AM,8.59,,
238,04/17/22 03:30:00  AM,8.58,,
239,04/17/22 03:40:00  AM,8.55,,
240,04/17/22 03:50:00  AM,8.53,,
241,04/17/22 04:00:00  AM,8.56,,
242,04/17/22 04:10:00  AM,8.64,,
243,04/17/22 04:20:00  AM,8.67,,
244,04/17/22 04:30:00  AM,8.66,,
245,04/17/22 04:40:00  AM,8.70,,
246,04/17/22 04:50:00  AM,8.76,,
247,04/17/22 05:00:00  AM,8.73,,
248,04/17/22 05:10:00  AM,8.70,,
249,04/17/22 05:20:00  AM,8.76,,
250,04/17/22 05:30:00  AM,8.75,,
251,04/17/22 05:40:00  AM,8.71,,
252,04/17/22 05:50:00  AM,8.64,,
253,04/17/22 06:00:00  AM,8.59,,
254,04/17/22 06:10:00  AM,8.58,,
255,04/17/22 06:20:00  AM,8.61,,
256,04/17/22 06:30:00  AM,8.65,,
257,04/17/22 06:40:00  AM,8.62,,
258,04/17/22 06:50:00  AM,8.62,,
259,04/17/22 07:00:00  AM,8.64,,
260,04/17/22 07:10:00  AM,8.63,,
261,04/17/22 07:20:00  AM,8.71,,
262,04/17/22 07:30:00  AM,8.71,,
263,04/17/22 07:40:00  AM,8.75,,
264,04/17/22 07:50:00  AM,8.77,,
265,04/17/22 08:00:00  AM,8.71,,
266,04/17/22 08:10:00  AM,8.67,,
267,04/17/22 08:20:00  AM,8.73,,
268,04/17/22 08:30:00  AM,8.67,,
269,04/17/22 08:40:00  AM,8.56,,
270,04/17/22 08:50:00  AM,8.63,,
271,04/17/22 09:00:00  AM,8.68,,
272,04/17/22 09:10:00  AM,8.67,,
273,04/17/22 09:20:00  AM,8.68,,
274,04/17/22 09:30:00  AM,8.67,,
275,04/17/22 09:40:00  AM,8.67,,
276,04/17/22 09:50:00  AM,8.67,,
277,04/17/22 10:00:00  AM,8.66,,
278,04/17/22 10:10:00  AM,8.70,,
279,04/17/22 10:20:00  AM,8.28,,
280,04/17/22 10:30:00  AM,7.56,,
281,04/17/22 10:40:00  AM,7.07,,
282,04/17/22 10:50:00  AM,7.14,,
283,04/17/22 11:00:00  AM,7.26,,
284,04/17/22 11:10:00  AM,7.30,,
285,04/17/22 11:20:00  AM,7.40,,
286,04/17/22 11:30:00  AM,7.56,,
287,04/17/22 11:40:00  AM,7.75,,
288,04/17/22 11:50:00  AM,7.86,,
289,04/17/22 12:00:00  PM,7.87,,
290,04/17/22 12:10:00  PM,7.96,,
291,04/17/22 12:20:00  PM,8.16,,
292,04/17/22 12:30:00  PM,8.12,,
293,04/17/22 12:40:00  PM,8.30,,
294,04/17/22 12:50:00  PM,8.52,,
295,04/17/22 01:00:00  PM,8.43,,
296,04/17/22 01:10:00  PM,8.28,,
297,04/17/22 01:20:00  PM,8.21,,
298,04/17/22 01:30:00  PM,8.16,,
299,04/17/22 01:40:00  PM,8.03,,
300,04/17/22 01:50:00  PM,8.09,,
301,04/17/22 02:00:00  PM,8.24,,
302,04/17/22 02:10:00  PM,8.26,,
303,04/17/22 02:20:00  PM,8.01,,
304,04/17/22 02:30:00  PM,7.79,,
305,04/17/22 02:40:00  PM,7.82,,
306,04/17/22 02:50:00  PM,8.01,,
307,04/17/22 03:00:00  PM,8.09,,
308,04/17/22 03:10:00  PM,8.01,,
309,04/17/22 03:20:00  PM,8.26,,
310,04/17/22 03:30:00  PM,8.63,,
311,04/17/22 03:40:00  PM,8.71,,
312,04/17/22 03:50:00  PM,8.73,,
313,04/17/22 04:00:00  PM,8.76,,
314,04/17/22 04:10:00  PM,8.76,,
315,04/17/22 04:20:00  PM,8.79,,
316,04/17/22 04:30:00  PM,8.93,,
317,04/17/22 04:40:00  PM,8.96,,
318,04/17/22 04:50:00  PM,8.95,,
319,04/17/22 05:00:00  PM,8.92,,
320,04/17/22 05:10:00  PM,8.92,,
321,04/17/22 05:20:00  PM,8.90,,
322,04/17/22 05:30:00  PM,8.93,,
323,04/17/22 05:40:00  PM,8.92,,
324,04/17/22 05:50:00  PM,8.94,,
325,04/17/22 06:00:00  PM,8.92,,
326,04/17/22 06:10:00  PM,8.89,,
327,04/17/22 06:20:00  PM,8.92,,
328,04/17/22 06:30:00  PM,8.93,,
329,04/17/22 06:40:00  PM,8.94,,
330,04/17/22 06:50:00  PM,8.95,,
331,04/17/22 07:00:00  PM,8.94,,
332,04/17/22 07:10:00  PM,8.95,,
333,04/17/22 07:20:00  PM,9.02,,
334,04/17/22 07:30:00  PM,9.10,,
335,04/17/22 07:40:00  PM,9.14,,
336,04/17/22 07:50:00  PM,9.21,,
337,04/17/22 08:00:00  PM,9.19,,
338,04/17/22 08:10:00  PM,9.09,,
339,04/17/22 08:20:00  PM,9.05,,
340,04/17/22 08:30:00  PM,9.14,,
341,04/17/22 08:40:00  PM,9.15,,
342,04/17/22 08:50:00  PM,9.14,,
343,04/17/22 09:00:00  PM,9.11,,
344,04/17/22 09:10:00  PM,8.98,,
345,04/17/22 09:20:00  PM,8.98,,
346,04/17/22 09:30:00  PM,8.98,,
347,04/17/22 09:40:00  PM,9.02,,
348,04/17/22 09:50:00  PM,9.03,,
349,04/17/22 10:00:00  PM,9.02,,
350,04/17/22 10:10:00  PM,9.07,,
351,04/17/22 10:20:00  PM,9.14,,
352,04/17/22 10:30:00  PM,9.11,,
353,04/17/22 10:40:00  PM,9.12,,
354,04/17/22 10:50:00  PM,9.15,,
355,04/17/22 11:00:00  PM,9.14,,
356,04/17/22 11:10:00  PM,9.14,,
357,04/17/22 11:20:00  PM,9.12,,
358,04/17/22 11:30:00  PM,9.14,,
359,04/17/22 11:40:00  PM,9.12,,
360,04/17/22 11:50:00  PM,9.08,,
361,04/18/22 12:00:00  AM,9.03,,
362,04/18/22 12:10:00  AM,9.00,,
363,04/18/22 12:20:00  AM,8.97,,
364,04/18/22 12:30:00  AM,8.94,,
365,04/18/22 12:40:00  AM,8.96,,
366,04/18/22 12:50:00  AM,8.96,,
367,04/18/22 01:00:00  AM,8.97,,
368,04/18/22 01:10:00  AM,9.00,,
369,04/18/22 01:20:00  AM,9.07,,
370,04/18/22 01:30:00  AM,9.02,,
371,04/18/22 01:40:00  AM,9.01,,
372,04/18/22 01:50:00  AM,9.03,,
373,04/18/22 02:00:00  AM,9.06,,
374,04/18/22 02:10:00  AM,9.10,,
375,04/18/22 02:20:00  AM,9.07,,
376,04/18/22 02:30:00  AM,9.06,,
377,04/18/22 02:40:00  AM,9.00,,
378,04/18/22 02:50:00  AM,9.01,,
379,04/18/22 03:00:00  AM,9.03,,
380,04/18/22 03:10:00  AM,9.01,,
381,04/18/22 03:20:00  AM,9.04,,
382,04/18/22 03:30:00  AM,9.02,,
383,04/18/22 03:40:00  AM,9.00,,
384,04/18/22 03:50:00  AM,9.02,,
385,04/18/22 04:00:00  AM,9.02,,
386,04/18/22 04:10:00  AM,9.02,,
387,04/18/22 04:20:00  AM,9.05,,
388,04/18/22 04:30:00  AM,9.07,,
389,04/18/22 04:40:00  AM,9.07,,
390,04/18/22 04:50:00  AM,9.04,,
391,04/18/22 05:00:00  AM,9.03,,
392,04/18/22 05:10:00  AM,9.07,,
393,04/18/22 05:20:00  AM,9.01,,
394,04/18/22 05:30:00  AM,8.96,,
395,04/18/22 05:40:00  AM,8.94,,
396,04/18/22 05:50:00  AM,8.95,,
397,04/18/22 06:00:00  AM,8.98,,
398,04/18/22 06:10:00  AM,8.97,,
399,04/18/22 06:20:00  AM,8.96,,
400,04/18/22 06:30:00  AM,8.98,,
401,04/18/22 06:40:00  AM,9.00,,
402,04/18/22 06:50:00  AM,9.02,,
403,04/18/22 07:00:00  AM,9.02,,
404,04/18/22 07:10:00  AM,9.04,,
405,04/18/22 07:20:00  AM,9.04,,
406,04/18/22 07:30:00  AM,9.02,,
407,04/18/22 07:40:00  AM,9.02,,
408,04/18/22 07:50:00  AM,9.01,,
409,04/18/22 08:00:00  AM,9.03,,
410,04/18/22 08:10:00  AM,9.00,,
411,04/18/22 08:20:00  AM,9.00,,
412,04/18/22 08:30:00  AM,8.98,,
413,04/18/22 08:40:00  AM,9.00,,
414,04/18/22 08:50:00  AM,8.96,,
415,04/18/22 09:00:00  AM,8.97,,
416,04/18/22 09:10:00  AM,9.05,,
417,04/18/22 09:20:00  AM,9.10,,
418,04/18/22 09:30:00  AM,9.05,,
419,04/18/22 09:40:00  AM,9.06,,
420,04/18/22 09:50:00  AM,9.08,,
421,04/18/22 10:00:00  AM,9.05,,
422,04/18/22 10:10:00  AM,9.05,,
423,04/18/22 10:20:00  AM,9.02,,
424,04/18/22 10:30:00  AM,8.96,,
425,04/18/22 10:40:00  AM,8.93,,
426,04/18/22 10:50:00  AM,8.86,,
427,04/18/22 11:00:00  AM,8.90,,
428,04/18/22 11:10:00  AM,8.89,,
429,04/18/22 11:20:00  AM,8.70,,
430,04/18/22 11:30:00  AM,8.39,,
431,04/18/22 11:40:00  AM,8.29,,
432,04/18/22 11:50:00  AM,8.23,,
433,04/18/22 12:00:00  PM,8.24,,
434,04/18/22 12:10:00  PM,8.24,,
435,04/18/22 12:20:00  PM,8.47,,
436,04/18/22 12:30:00  PM,8.78,,
437,04/18/22 12:40:00  PM,8.49,,
438,04/18/22 12:50:00  PM,8.53,,
439,04/18/22 01:00:00  PM,8.53,,
440,04/18/22 01:10:00  PM,8.50,,
441,04/18/22 01:20:00  PM,8.43,,
442,04/18/22 01:30:00  PM,8.33,,
443,04/18/22 01:40:00  PM,8.28,,
444,04/18/22 01:50:00  PM,8.24,,
445,04/18/22 02:00:00  PM,8.23,,
446,04/18/22 02:10:00  PM,8.21,,
447,04/18/22 02:20:00  PM,8.24,,
448,04/18/22 02:30:00  PM,8.24,,
449,04/18/22 02:40:00  PM,8.53,,
450,04/18/22 02:50:00  PM,8.55,,
451,04/18/22 03:00:00  PM,8.57,,
452,04/18/22 03:10:00  PM,8.60,,
453,04/18/22 03:20:00  PM,8.70,,
454,04/18/22 03:30:00  PM,8.72,,
455,04/18/22 03:40:00  PM,8.75,,
456,04/18/22 03:50:00  PM,8.79,,
457,04/18/22 04:00:00  PM,8.85,,
458,04/18/22 04:10:00  PM,8.87,,
459,04/18/22 04:20:00  PM,8.88,,
460,04/18/22 04:30:00  PM,8.74,,
461,04/18/22 04:40:00  PM,8.74,,
462,04/18/22 04:50:00  PM,8.78,,
463,04/18/22 05:00:00  PM,8.81,,
464,04/18/22 05:10:00  PM,8.85,,
465,04/18/22 05:20:00  PM,8.88,,
466,04/18/22 05:30:00  PM,8.88,,
467,04/18/22 05:40:00  PM,8.93,,
468,04/18/22 05:50:00  PM,8.96,,
469,04/18/22 06:00:00  PM,8.93,,
470,04/18/22 06:10:00  PM,8.95,,
471,04/18/22 06:20:00  PM,8.96,,
472,04/18/22 06:30:00  PM,8.96,,
473,04/18/22 06:40:00  PM,8.94,,
474,04/18/22 06:50:00  PM,8.91,,
475,04/18/22 07:00:00  PM,8.95,,
476,04/18/22 07:10:00  PM,8.95,,
477,04/18/22 07:20:00  PM,8.95,,
478,04/18/22 07:30:00  PM,8.94,,
479,04/18/22 07:40:00  PM,8.86,,
480,04/18/22 07:50:00  PM,8.82,,
481,04/18/22 08:00:00  PM,8.85,,
482,04/18/22 08:10:00  PM,8.85,,
483,04/18/22 08:20:00  PM,8.82,,
484,04/18/22 08:30:00  PM,8.79,,
485,04/18/22 08:40:00  PM,8.79,,
486,04/18/22 08:50:00  PM,8.77,,
487,04/18/22 09:00:00  PM,8.74,,
488,04/18/22 09:10:00  PM,8.71,,
489,04/18/22 09:20:00  PM,8.71,,
490,04/18/22 09:30:00  PM,8.74,,
491,04/18/22 09:40:00  PM,8.75,,
492,04/18/22 09:50:00  PM,8.77,,
493,04/18/22 10:00:00  PM,8.78,,
494,04/18/22 10:10:00  PM,8.76,,
495,04/18/22 10:20:00  PM,8.74,,
496,04/18/22 10:30:00  PM,8.77,,
497,04/18/22 10:40:00  PM,8.80,,
498,04/18/22 10:50:00  PM,8.82,,
499,04/18/22 11:00:00  PM,8.81,,
500,04/18/22 11:10:00  PM,8.82,,
501,04/18/22 11:20:00  PM,8.90,,
502,04/18/22 11:30:00  PM,8.92,,
503,04/18/22 11:40:00  PM,8.90,,
504,04/18/22 11:50:00  PM,8.87,,
505,04/19/22 12:00:00  AM,8.86,,
506,04/19/22 12:10:00  AM,8.83,,
507,04/19/22 12:20:00  AM,8.79,,
508,04/19/22 12:30:00  AM,8.86,,
509,04/19/22 12:40:00  AM,8.90,,
510,04/19/22 12:50:00  AM,8.92,,
511,04/19/22 01:00:00  AM,8.90,,
512,04/19/22 01:10:00  AM,8.92,,
513,04/19/22 01:20:00  AM,8.90,,
514,04/19/22 01:30:00  AM,8.92,,
515,04/19/22 01:40:00  AM,8.93,,
516,04/19/22 01:50:00  AM,8.93,,
517,04/19/22 02:00:00  AM,8.93,,
518,04/19/22 02:10:00  AM,8.92,,
519,04/19/22 02:20:00  AM,8.89,,
520,04/19/22 02:30:00  AM,8.89,,
521,04/19/22 02:40:00  AM,8.91,,
522,04/19/22 02:50:00  AM,8.92,,
523,04/19/22 03:00:00  AM,8.90,,
524,04/19/22 03:10:00  AM,8.91,,
525,04/19/22 03:20:00  AM,8.85,,
526,04/19/22 03:30:00  AM,8.85,,
527,04/19/22 03:40:00  AM,8.76,,
528,04/19/22 03:50:00  AM,8.75,,
529,04/19/22 04:00:00  AM,8.73,,
530,04/19/22 04:10:00  AM,8.71,,
531,04/19/22 04:20:00  AM,8.71,,
532,04/19/22 04:30:00  AM,8.68,,
533,04/19/22 04:40:00  AM,8.68,,
534,04/19/22 04:50:00  AM,8.67,,
535,04/19/22 05:00:00  AM,8.67,,
536,04/19/22 05:10:00  AM,8.67,,
537,04/19/22 05:20:00  AM,8.68,,
538,04/19/22 05:30:00  AM,8.67,,
539,04/19/22 05:40:00  AM,8.68,,
540,04/19/22 05:50:00  AM,8.70,,
541,04/19/22 06:00:00  AM,8.70,,
542,04/19/22 06:10:00  AM,8.67,,
543,04/19/22 06:20:00  AM,8.71,,
544,04/19/22 06:30:00  AM,8.71,,
545,04/19/22 06:40:00  AM,8.76,,
546,04/19/22 06:50:00  AM,8.80,,
547,04/19/22 07:00:00  AM,8.78,,
548,04/19/22 07:10:00  AM,8.75,,
549,04/19/22 07:20:00  AM,8.73,,
550,04/19/22 07:30:00  AM,8.72,,
551,04/19/22 07:40:00  AM,8.74,,
552,04/19/22 07:50:00  AM,8.72,,
553,04/19/22 08:00:00  AM,8.73,,
554,04/19/22 08:10:00  AM,8.75,,
555,04/19/22 08:20:00  AM,8.79,,
556,04/19/22 08:30:00  AM,8.80,,
557,04/19/22 08:40:00  AM,8.83,,
558,04/19/22 08:50:00  AM,8.86,,
559,04/19/22 09:00:00  AM,8.86,,
560,04/19/22 09:10:00  AM,8.90,,
561,04/19/22 09:20:00  AM,8.90,,
562,04/19/22 09:30:00  AM,8.90,,
563,04/19/22 09:40:00  AM,8.90,,
564,04/19/22 09:50:00  AM,8.90,,
565,04/19/22 10:00:00  AM,8.87,,
566,04/19/22 10:10:00  AM,8.91,,
567,04/19/22 10:20:00  AM,8.90,,
568,04/19/22 10:30:00  AM,8.91,,
569,04/19/22 10:40:00  AM,8.80,,
570,04/19/22 10:50:00  AM,8.79,,
571,04/19/22 11:00:00  AM,8.76,,
572,04/19/22 11:10:00  AM,8.78,,
573,04/19/22 11:20:00  AM,8.82,,
574,04/19/22 11:30:00  AM,8.83,,
575,04/19/22 11:40:00  AM,8.82,,
576,04/19/22 11:50:00  AM,8.85,,
577,04/19/22 12:00:00  PM,8.89,,
578,04/19/22 12:10:00  PM,8.91,,
579,04/19/22 12:20:00  PM,8.91,,
580,04/19/22 12:30:00  PM,8.88,,
581,04/19/22 12:40:00  PM,8.88,,
582,04/19/22 12:50:00  PM,8.89,,
583,04/19/22 01:00:00  PM,8.91,,
584,04/19/22 01:10:00  PM,8.94,,
585,04/19/22 01:20:00  PM,8.51,,
586,04/19/22 01:30:00  PM,7.87,,
587,04/19/22 01:40:00  PM,8.13,,
588,04/19/22 01:50:00  PM,8.51,,
589,04/19/22 02:00:00  PM,8.52,,
590,04/19/22 02:10:00  PM,8.60,,
591,04/19/22 02:20:00  PM,8.48,,
592,04/19/22 02:30:00  PM,8.24,,
593,04/19/22 02:40:00  PM,8.20,,
594,04/19/22 02:50:00  PM,8.00,,
595,04/19/22 03:00:00  PM,8.08,,
596,04/19/22 03:10:00  PM,8.55,,
597,04/19/22 03:20:00  PM,8.68,,
